id	name	language	english name	srgb_R	srgb_G	srgb_B	cielab_L	cielab_a	cielab_b
89109	Очень светло фиолетовый	Russian	very light purple	131	113	139	50	12	-11
89209	Очень бледно синий	Russian	very pale blue	114	141	155	57	-6	-10
89309	Очень бледно зелёный	Russian	very pale green	122	142	118	57	-12	10
90009	красно Фиолетовый	Russian	violet red	104	55	73	30	25	-2
90709	Рвотно жёлтый	Russian	vomit yellow	153	157	94	63	-11	32
90909	Тепло коричневый	Russian	warm brown	63	37	27	18	11	12
91009	Тёпло серый	Russian	warm grey	136	115	135	51	12	-8
91109	Тепло розовый	Russian	warm pink	168	97	121	50	32	-1
91209	Тёпло пурпурный	Russian	warm purple	93	35	72	24	31	-10
91409	цвет синий воды	Russian	water blue	32	55	105	24	9	-32
91509	арбузный	Russian	watermelon	207	73	67	50	53	32
91709	пшеничный	Russian	wheat	153	111	66	50	11	31
91809	белый	Russian	white	215	212	205	85	0	4
91909	Виндовз синий	Russian	windows blue	43	85	155	37	10	-43
92109	Цвет красного вина	Russian	wine red	84	20	28	18	30	11
92309	глициниевый	Russian	wisteria	165	147	174	63	12	-12
92409	жёлтый	Russian	yellow	224	186	29	77	0	75
92509	Коричнево жёлтый	Russian	yellow brown	232	204	126	83	0	42
92709	Жёлто охровый	Russian	yellow ochre	186	170	130	70	-1	23
92809	Оранжево жёлтый	Russian	yellow orange	220	102	42	57	43	53
92909	загарно жёлтый	Russian	yellow tan	141	97	10	45	11	50
93009	Зелёно жёлтый	Russian	yellowgreen	222	210	80	83	-11	64
93109	жёлтоватый	Russian	yellowish	221	230	184	90	-11	21
93609	Коричнево жёлтый	Russian	yellowy brown	232	204	126	83	0	42
93709	Жёлто зелёный	Russian	yellowy green	130	146	38	58	-20	52
210	adobe	Spanish	adobe	240	25	35	51	75	53
310	algas	Spanish	algae	89	112	30	44	-21	41
410	verde alga	Spanish	algae green	105	127	42	50	-21	42
510	casi negro	Spanish	almost black	45	40	41	17	2	0
610	ámbar	Spanish	amber	191	120	40	57	21	53
710	amatista	Spanish	amethyst	62	30	60	17	21	-13
910	verde manzana	Spanish	apple green	178	198	108	77	-20	42
1010	albaricoque	Spanish	apricot	228	155	95	70	21	42
1110	aguamarina	Spanish	aqua	105	165	156	63	-21	-2
1210	azul aguamarina 	Spanish	aqua blue	95	165	169	63	-21	-9
1410	aguamarina	Spanish	aqua marine	106	164	155	63	-21	-1
1510	aguamarina	Spanish	aquamarine	106	165	156	63	-21	-1
1610	verde militar	Spanish	army green	76	93	63	37	-13	15
1710	espárragos	Spanish	asparagus	193	191	128	76	-9	32
1810	berenjena	Spanish	aubergine	81	43	68	23	21	-8
2010	aguacate	Spanish	avocado	195	192	109	76	-11	42
2110	verde aguacate	Spanish	avocado green	104	106	48	44	-10	32
2210	azul	Spanish	azul	62	102	175	44	10	-44
2310	azur	Spanish	azure	155	172	188	70	-2	-10
2410	bebé azul	Spanish	baby blue	162	195	213	77	-7	-12
2510	verde bebé	Spanish	baby green	185	214	180	83	-16	14
2610	rosa bebé 	Spanish	baby pink	228	178	183	77	19	5
2710	bebé caca	Spanish	baby poo	164	105	83	50	21	22
2810	caca bebé	Spanish	baby poop	232	172	148	75	19	21
3110	púrpura del bebé	Spanish	baby purple	159	124	170	57	22	-19
3410	plátano	Spanish	banana	244	224	163	89	-2	32
3510	plátano amarillo	Spanish	banana yellow	217	187	87	77	-1	54
3610	rosa barbie	Spanish	barbie pink	169	98	120	50	32	0
4010	gris metálico	Spanish	battleship grey	91	124	131	50	-9	-8
4110	beige	Spanish	beige	170	157	118	65	-2	22
4410	negro	Spanish	black	0	19	61	3	-5	-36
4510	suave	Spanish	bland	255	241	230	97	6	8
4610	sangre	Spanish	blood	150	18	14	32	51	39
4710	naranja sanguina	Spanish	blood orange	185	95	47	50	33	43
4810	rojo sanguina	Spanish	blood red	136	36	26	31	42	31
5010	azul azul	Spanish	blue blue	36	53	103	23	11	-32
5110	azul verde	Spanish	blue green	73	148	154	57	-21	-10
5210	azul / gris	Spanish	blue grey	92	122	142	50	-6	-14
5710	azul verde	Spanish	bluegreen	74	148	154	57	-21	-11
5810	azul gris	Spanish	bluegrey	93	122	142	50	-6	-14
5910	verde azulado	Spanish	bluey green	77	147	152	57	-21	-9
6010	gris azulado	Spanish	bluey grey	100	122	138	50	-4	-11
6110	violeta azulado	Spanish	bluey purple	43	12	74	11	30	-32
6210	azulado	Spanish	bluish	49	73	89	30	-5	-12
6310	verde azulado	Spanish	bluish green	71	130	120	50	-22	-1
6410	gris azulado	Spanish	bluish grey	99	122	138	50	-4	-12
6710	colorete	Spanish	blush	218	155	151	70	23	11
6810	rubor rosa 	Spanish	blush pink	216	156	134	70	20	21
7110	granate	Spanish	bordeaux	101	32	41	24	31	11
7210	verde aburrido	Spanish	boring green	174	175	113	70	-10	32
7310	verde botella	Spanish	bottle green	14	35	25	12	-11	4
7410	ladrillo	Spanish	brick	148	112	83	50	11	21
7510	naranja ladrillo	Spanish	brick orange	202	113	63	57	31	42
7610	ladrillo rojo	Spanish	brick red	164	103	84	50	22	21
7710	aguamarina brillante	Spanish	bright aqua	77	147	154	57	-20	-10
7810	azul brillante 	Spanish	bright blue	34	69	135	30	11	-41
7910	cian brillante	Spanish	bright cyan	214	253	253	97	-12	-4
8210	azul claro brillante 	Spanish	bright light blue	183	228	244	88	-11	-13
8910	naranja brillante 	Spanish	bright orange	201	87	30	51	43	52
9410	azul cielo brillante 	Spanish	bright sky blue	141	173	210	70	-2	-22
9810	amarillo brillante 	Spanish	bright yellow	240	227	120	89	-9	53
10010	verde de carrera inglesa	Spanish	british racing green	24	30	30	11	-3	-1
10210	marrón	Spanish	brown	81	47	29	23	14	18
10310	marrón verde	Spanish	brown green	77	70	50	30	0	13
10410	marrón gris	Spanish	brown grey	138	90	90	43	20	8
10510	marron anaranjado	Spanish	brown orange	90	43	24	24	20	22
10610	rojo marron	Spanish	brown red	89	41	38	23	22	13
10710	marrón amarillo	Spanish	brown yellow	216	186	106	77	1	44
10810	pardusco	Spanish	brownish	81	69	37	30	1	21
10910	verde pardusco	Spanish	brownish green	64	56	25	24	-2	21
11010	gris pardusco	Spanish	brownish grey	77	71	53	30	-1	11
11210	rosa pardusco	Spanish	brownish pink	65	54	25	23	1	20
11310	púrpura pardusco 	Spanish	brownish purple	188	165	184	70	12	-6
11410	rojo pardusco	Spanish	brownish red	80	69	56	30	3	9
11610	verde marrón	Spanish	browny green	76	70	50	30	-1	13
11810	moretón	Spanish	bruise	115	101	69	43	1	20
11910	chicle rosa	Spanish	bubble gum pink	228	174	193	77	23	-2
12010	chicle	Spanish	bubblegum	228	174	194	77	23	-3
12110	rosa caramelo	Spanish	bubblegum pink	207	132	155	63	32	0
12210	gamuzado	Spanish	buff	189	147	116	64	11	23
12310	granate	Spanish	burgundy	101	33	41	24	31	11
12410	naranja quemado	Spanish	burnt orange	161	80	49	44	31	33
12510	rojo quemado	Spanish	burnt red	121	47	39	30	32	21
12610	siena quemada	Spanish	burnt siena	157	95	69	47	22	25
12710	siena quemado	Spanish	burnt sienna	136	115	79	50	3	23
12910	amarillo quemado 	Spanish	burnt yellow	137	95	30	44	11	42
13110	mantequilla	Spanish	butter	209	188	149	77	2	23
13210	amarillo mantequilla	Spanish	butter yellow	207	188	129	77	-2	32
13310	butterscotch	Spanish	butterscotch	211	162	92	70	10	43
13410	azul cadete	Spanish	cadet blue	36	39	73	17	10	-22
13510	camello	Spanish	camel	113	79	52	37	11	21
13610	camo	Spanish	camo	57	57	49	24	-2	5
13710	verde camuflaje	Spanish	camo green	87	87	67	36	-4	12
13810	camuflaje verde 	Spanish	camouflage green	68	73	51	30	-6	13
14010	amarillo canario	Spanish	canary yellow	202	170	47	70	-1	63
14210	caramelo	Spanish	caramel	190	121	63	57	22	42
14310	carmín	Spanish	carmine	155	79	85	43	32	11
14610	azul carolina	Spanish	carolina blue	129	135	155	57	2	-11
14710	celadón	Spanish	celadon	156	174	154	69	-10	8
14810	apio	Spanish	celery	204	212	165	83	-10	22
14910	cemento	Spanish	cement	115	119	119	50	-1	0
15010	rojo cereza	Spanish	cerise	134	34	40	30	42	21
15110	cerúleo	Spanish	cerulean	39	111	151	44	-8	-28
15310	carbón vegetal 	Spanish	charcoal	58	56	53	23	0	2
15410	gris oscuro	Spanish	charcoal grey	74	69	62	30	0	5
15510	chartreuse	Spanish	chartreuse	201	215	102	83	-21	53
15610	cereza	Spanish	cherry	131	38	56	31	41	11
15810	castaño	Spanish	chestnut	61	34	24	17	12	12
16010	marrón chocolate	Spanish	chocolate brown	76	48	38	23	11	12
16110	canela	Spanish	cinnamon	105	82	67	37	8	12
16210	burdeos	Spanish	claret	116	48	54	30	30	11
16310	arcilla	Spanish	clay	181	96	66	50	32	32
16410	marrón arcilla	Spanish	clay brown	80	48	25	23	12	21
16610	azul nublado	Spanish	cloudy blue	161	191	226	76	-2	-21
16710	cobalto	Spanish	cobalt	67	83	138	36	10	-32
17110	azul cool	Spanish	cool blue	34	57	88	24	2	-22
17210	verde fresco	Spanish	cool green	164	176	129	70	-13	23
17310	gris fresco	Spanish	cool grey	183	165	164	69	6	3
17410	cobre	Spanish	copper	108	57	38	30	21	22
17510	coral	Spanish	coral	199	112	101	57	33	21
17610	rosa coral	Spanish	coral pink	213	131	134	63	32	12
17710	aciano	Spanish	cornflower	125	132	191	57	12	-32
18110	crema	Spanish	creme	212	252	255	97	-9	-11
18210	carmesí 	Spanish	crimson	122	71	84	37	24	2
18610	oscuro	Spanish	dark	0	18	18	3	-9	-3
18710	aguamarina oscuro	Spanish	dark aqua	170	215	208	83	-16	-2
18810	aguamarina oscuro	Spanish	dark aquamarine	62	130	135	50	-20	-9
18910	beige oscuro	Spanish	dark beige	114	98	87	43	4	9
19010	azul oscuro	Spanish	dark blue	52	70	105	30	3	-22
19110	azul verde oscuro	Spanish	dark blue green	51	92	104	37	-11	-11
19210	gris oscuro	Spanish	dark blue grey	75	69	62	30	1	5
19310	marrón oscuro	Spanish	dark brown	64	52	53	23	5	2
19410	coral oscuro	Spanish	dark coral	200	139	118	63	21	20
19710	bosque verde oscuro	Spanish	dark forest green	21	33	13	11	-10	11
19810	fucsia oscuro	Spanish	dark fuchsia	153	78	103	43	34	0
19910	oro oscuro	Spanish	dark gold	161	131	78	57	4	33
20010	verde hierba oscuro	Spanish	dark grass green	66	92	63	36	-16	14
20110	verde oscuro	Spanish	dark green	43	78	52	30	-19	12
20210	verde azul oscuro	Spanish	dark green blue	61	68	103	30	7	-22
20310	gris oscuro	Spanish	dark grey	75	69	61	30	1	6
20410	gris azul oscuro	Spanish	dark grey blue	49	56	78	24	3	-14
20610	añil oscuro	Spanish	dark indigo	39	40	59	17	5	-13
20710	caqui oscuro	Spanish	dark khaki	100	60	43	30	15	18
20810	lavanda oscuro	Spanish	dark lavender	148	130	157	57	12	-12
20910	lila oscuro	Spanish	dark lilac	172	145	176	63	16	-13
21010	limon verde oscuro	Spanish	dark lime	225	231	164	90	-12	32
21210	magenta oscuro	Spanish	dark magenta	170	123	150	57	23	-7
21310	marrón oscuro	Spanish	dark maroon	65	52	50	23	5	3
21410	malva oscuro	Spanish	dark mauve	81	44	68	24	21	-8
21610	menta verde oscuro	Spanish	dark mint green	151	178	151	70	-15	11
21710	mostaza oscuro	Spanish	dark mustard	156	110	45	50	12	43
21810	marino oscuro	Spanish	dark navy	38	40	59	17	5	-12
21910	azul marino oscuro	Spanish	dark navy blue	51	55	73	23	3	-12
22010	oliva oscuro	Spanish	dark olive	69	71	53	30	-5	11
22110	oliva verde oscuro	Spanish	dark olive green	53	59	24	24	-9	21
22210	naranja oscuro	Spanish	dark orange	176	69	34	44	42	42
22310	verde pastel oscuro	Spanish	dark pastel green	202	232	203	89	-15	11
22410	melocotón oscuro	Spanish	dark peach	159	81	69	44	31	22
22610	rosa oscuro	Spanish	dark pink	229	174	196	77	24	-3
22710	ciruela oscura	Spanish	dark plum	100	58	71	30	21	0
22810	púrpura oscuro 	Spanish	dark purple	78	43	74	23	21	-12
22910	rojo oscuro	Spanish	dark red	105	28	29	23	34	19
23110	azul real oscuro	Spanish	dark royal blue	38	39	72	17	10	-21
23210	salvia oscura	Spanish	dark sage	115	123	81	50	-11	22
23310	salmón oscuro	Spanish	dark salmon	75	49	38	23	10	12
23410	arena oscura	Spanish	dark sand	110	101	71	43	-2	18
23510	mar verde oscuro	Spanish	dark sea green	55	75	66	30	-10	3
23710	verde espuma de mar oscuro	Spanish	dark seafoam green	157	152	132	63	-1	11
23810	cielo azul oscuro	Spanish	dark sky blue	74	105	141	44	-1	-23
23910	azul pizarra oscuro	Spanish	dark slate blue	89	84	93	36	4	-4
24010	habano oscuro	Spanish	dark tan	65	36	14	17	12	20
24110	marrón oscuro	Spanish	dark taupe	65	52	51	23	5	3
24210	verde azulado oscuro 	Spanish	dark teal	23	46	42	17	-11	0
24310	turquesa oscuro	Spanish	dark turquoise	48	112	118	44	-19	-9
24410	violeta oscuro	Spanish	dark violet	101	78	105	36	15	-12
24510	amarillo oscuro	Spanish	dark yellow	216	187	107	77	0	44
24610	verde amarillo oscuro	Spanish	dark yellow green	203	193	61	77	-11	64
24710	azul marino	Spanish	darkblue	30	41	70	17	5	-19
24810	verde oscuro	Spanish	darkgreen	43	79	52	30	-20	12
24910	azul negruzco	Spanish	darkish blue	23	42	70	17	3	-20
25010	verde negruzco	Spanish	darkish green	10	36	17	12	-16	10
25110	rosa oscuro	Spanish	darkish pink	213	155	176	70	25	-2
25210	púrpura bastante oscuro	Spanish	darkish purple	115	74	100	37	22	-8
25410	aguamarina profundo	Spanish	deep aqua	106	165	158	64	-20	-3
25610	marrón profundo	Spanish	deep brown	94	63	56	30	13	10
25710	verde intenso	Spanish	deep green	89	128	97	50	-21	13
25810	lavanda profunda	Spanish	deep lavender	134	111	138	50	14	-11
25910	lila profundo	Spanish	deep lilac	193	158	205	70	21	-19
26010	magenta intenso	Spanish	deep magenta	180	88	136	50	43	-9
26110	naranja oscuro	Spanish	deep orange	176	69	33	44	42	42
26310	morado intenso	Spanish	deep purple	104	77	104	37	16	-11
26410	rojo profundo	Spanish	deep red	101	32	37	24	32	14
26510	rosa oscuro	Spanish	deep rose	243	191	213	82	22	-4
26610	azul océano profundo	Spanish	deep sea blue	74	105	138	43	-2	-22
26810	turquesa profundo	Spanish	deep teal	96	143	155	57	-13	-11
26910	turquesa profundo	Spanish	deep turquoise	95	143	155	57	-13	-11
27010	violeta oscuro	Spanish	deep violet	102	78	104	36	15	-11
27110	denim	Spanish	denim	51	55	72	23	3	-11
27210	azul denim	Spanish	denim blue	74	87	103	36	-1	-11
27310	desierto	Spanish	desert	110	80	50	36	9	23
27410	diarrea	Spanish	diarrhea	115	79	52	37	12	22
27510	suciedad	Spanish	dirt	39	41	41	17	-1	0
27610	marrón sucio	Spanish	dirt brown	92	67	35	30	7	23
27710	azul sucio	Spanish	dirty blue	101	122	124	50	-7	-4
27810	verde sucio	Spanish	dirty green	68	75	51	31	-7	13
